,position_lat,position_long,altitude,power,cadence,distance,speed,time
1240,-139136640,1992183552,12.799999999999956,215,85,9946.44,11.081,0 days 00:20:40
1241,-139136784,1992182272,12.600000000000025,249,86,9957.67,11.073,0 days 00:20:41
1242,-139136880,1992181248,12.600000000000025,246,88,9968.36,11.079,0 days 00:20:42
1243,-139136944,1992180096,12.600000000000025,250,88,9979.3,11.087,0 days 00:20:43
1244,-139136928,1992178816,12.600000000000025,249,87,9990.39,11.089,0 days 00:20:44
1245,-139136848,1992177536,12.600000000000025,252,86,10001.53,11.081,0 days 00:20:45
1246,-139136688,1992176512,12.799999999999956,251,86,10012.59,11.058,0 days 00:20:46
1247,-139136432,1992175232,12.799999999999956,250,85,10023.75,11.015,0 days 00:20:47
1248,-139136064,1992174080,13.0,251,84,10034.8,10.948,0 days 00:20:48
1249,-139135600,1992173056,13.0,249,86,10045.45,10.856,0 days 00:20:49
1250,-139134960,1992171904,13.200000000000044,249,84,10056.67,10.716,0 days 00:20:50
1251,-139134224,1992171008,13.600000000000025,248,84,10067.24,10.546,0 days 00:20:51
1252,-139133424,1992170240,13.799999999999956,253,85,10077.79,10.36,0 days 00:20:52
1253,-139132560,1992169600,14.200000000000044,251,85,10088.03,10.246,0 days 00:20:53
1254,-139131712,1992168832,14.399999999999975,251,85,10098.0,10.054,0 days 00:20:54
1255,-139130848,1992168320,14.600000000000025,250,85,10107.91,9.81,0 days 00:20:55
1256,-139129936,1992167808,15.0,249,86,10117.91,9.574,0 days 00:20:56
1257,-139129072,1992167168,15.200000000000044,250,85,10127.24,9.362,0 days 00:20:57
1258,-139128192,1992166656,15.600000000000025,249,83,10136.67,9.158,0 days 00:20:58
1259,-139127376,1992166144,15.799999999999956,253,84,10145.25,8.989,0 days 00:20:59
1260,-139126528,1992165760,16.200000000000045,213,84,10154.34,8.824,0 days 00:21:00
1261,-139125696,1992165248,16.399999999999977,163,84,10163.15,8.598,0 days 00:21:01
1262,-139124928,1992164864,16.600000000000023,166,87,10171.37,8.36,0 days 00:21:02
1263,-139124112,1992164224,16.799999999999955,165,86,10180.03,8.109,0 days 00:21:03
1264,-139123392,1992163968,17.200000000000045,165,88,10187.63,7.903,0 days 00:21:04
1265,-139122672,1992163584,17.399999999999977,164,87,10195.47,7.704,0 days 00:21:05
1266,-139121936,1992163072,17.600000000000023,165,87,10203.37,7.519,0 days 00:21:06
1267,-139121280,1992162688,17.799999999999955,166,87,10210.6,7.365,0 days 00:21:07
1268,-139120608,1992162048,18.0,165,86,10217.95,7.221,0 days 00:21:08
1269,-139119968,1992161792,18.200000000000045,165,87,10224.97,7.1,0 days 00:21:09
1270,-139119328,1992161408,18.399999999999977,167,87,10231.96,6.997,0 days 00:21:10
1271,-139118656,1992161024,18.600000000000023,164,86,10239.24,6.901,0 days 00:21:11
1272,-139118032,1992160640,18.799999999999955,166,86,10246.04,6.826,0 days 00:21:12
1273,-139117408,1992160256,19.0,164,86,10252.83,6.75,0 days 00:21:13
1274,-139116768,1992159744,19.0,164,86,10259.69,6.662,0 days 00:21:14
1275,-139116176,1992159360,19.200000000000045,164,86,10266.11,6.588,0 days 00:21:15
1276,-139115552,1992159232,19.399999999999977,166,87,10272.63,6.522,0 days 00:21:16
1277,-139114928,1992158848,19.600000000000023,166,87,10279.17,6.465,0 days 00:21:17
1278,-139114320,1992158464,19.799999999999955,165,88,10285.61,6.416,0 days 00:21:18
1279,-139113664,1992158080,20.0,164,87,10292.69,6.369,0 days 00:21:19
1280,-139113120,1992157696,20.0,167,88,10298.32,6.341,0 days 00:21:20
1281,-139112512,1992157312,20.200000000000045,206,88,10304.84,6.356,0 days 00:21:21
1282,-139111936,1992157056,20.399999999999977,211,89,10310.93,6.406,0 days 00:21:22
1283,-139111312,1992156672,20.600000000000023,211,87,10317.77,6.451,0 days 00:21:23
1284,-139110768,1992156288,20.799999999999955,209,87,10323.95,6.489,0 days 00:21:24
1285,-139110176,1992155904,21.0,211,87,10330.56,6.526,0 days 00:21:25
1286,-139109600,1992155520,21.0,209,87,10337.0,6.559,0 days 00:21:26
1287,-139109056,1992155008,21.200000000000045,211,86,10343.5,6.589,0 days 00:21:27
1288,-139108496,1992154624,21.399999999999977,212,85,10350.16,6.606,0 days 00:21:28
1289,-139107984,1992154112,21.600000000000023,211,86,10356.66,6.617,0 days 00:21:29
1290,-139107472,1992153600,21.799999999999955,208,85,10363.74,6.628,0 days 00:21:30
1291,-139107040,1992152960,21.799999999999955,213,85,10370.0,6.648,0 days 00:21:31
1292,-139106656,1992152448,22.0,209,83,10376.94,6.678,0 days 00:21:32
1293,-139106336,1992151680,22.200000000000045,211,84,10383.26,6.709,0 days 00:21:33
1294,-139106080,1992151040,22.399999999999977,209,84,10390.02,6.746,0 days 00:21:34
1295,-139105872,1992150272,22.399999999999977,212,84,10396.96,6.79,0 days 00:21:35
1296,-139105712,1992149504,22.600000000000023,209,84,10403.88,6.84,0 days 00:21:36
1297,-139105616,1992148864,22.799999999999955,211,85,10410.47,6.892,0 days 00:21:37
1298,-139105520,1992148096,22.799999999999955,210,86,10417.72,6.951,0 days 00:21:38
1299,-139105472,1992147328,23.0,209,86,10424.34,7.004,0 days 00:21:39
1300,-139105424,1992146688,23.0,220,86,10431.75,7.068,0 days 00:21:40
1301,-139105360,1992145664,23.200000000000045,248,85,10439.06,7.173,0 days 00:21:41
1302,-139105312,1992145024,23.399999999999977,252,86,10445.88,7.282,0 days 00:21:42
1303,-139105184,1992144256,23.399999999999977,250,84,10453.3,7.391,0 days 00:21:43
1304,-139104928,1992143488,23.600000000000023,249,85,10460.63,7.489,0 days 00:21:44
1305,-139104496,1992142848,23.799999999999955,252,85,10468.41,7.581,0 days 00:21:45
1306,-139103904,1992142208,23.799999999999955,250,85,10476.13,7.676,0 days 00:21:46
1307,-139103216,1992141696,24.0,249,85,10483.7,7.785,0 days 00:21:47
1308,-139102432,1992141312,24.0,247,86,10491.68,7.924,0 days 00:21:48
1309,-139101648,1992141184,24.0,251,88,10499.45,8.076,0 days 00:21:49
1310,-139100800,1992140800,24.200000000000045,250,87,10507.5,8.23,0 days 00:21:50
1311,-139099920,1992140672,24.200000000000045,252,87,10516.05,8.378,0 days 00:21:51
1312,-139099120,1992140288,24.200000000000045,250,86,10524.1,8.489,0 days 00:21:52
1313,-139098288,1992139904,24.399999999999977,247,86,10533.1,8.575,0 days 00:21:53
1314,-139097616,1992139136,24.600000000000023,254,84,10541.21,8.583,0 days 00:21:54
1315,-139096880,1992138624,24.600000000000023,249,85,10550.26,8.574,0 days 00:21:55
1316,-139096240,1992137856,24.799999999999955,250,85,10558.43,8.549,0 days 00:21:56
1317,-139095536,1992137344,25.0,250,85,10567.38,8.52,0 days 00:21:57
1318,-139094960,1992136576,25.200000000000045,250,85,10575.4,8.492,0 days 00:21:58
1319,-139094368,1992135936,25.399999999999977,250,84,10584.09,8.46,0 days 00:21:59
1320,-139093808,1992135168,25.399999999999977,172,85,10592.69,8.381,0 days 00:22:00
1321,-139093344,1992134400,25.600000000000023,165,87,10600.78,8.249,0 days 00:22:01
1322,-139092912,1992133504,25.799999999999955,164,87,10609.13,8.126,0 days 00:22:02
1323,-139092624,1992132736,26.0,164,87,10617.18,8.026,0 days 00:22:03
1324,-139092464,1992131840,26.0,166,87,10625.06,7.951,0 days 00:22:04
1325,-139092464,1992130944,26.200000000000045,167,86,10633.31,7.903,0 days 00:22:05
1326,-139092544,1992130304,26.200000000000045,165,87,10641.08,7.883,0 days 00:22:06
1327,-139092704,1992129280,26.200000000000045,168,87,10648.59,7.893,0 days 00:22:07
1328,-139092912,1992128640,26.399999999999977,166,88,10656.56,7.946,0 days 00:22:08
1329,-139093184,1992127744,26.399999999999977,165,88,10664.63,8.002,0 days 00:22:09
1330,-139093488,1992126848,26.399999999999977,164,90,10672.87,8.036,0 days 00:22:10
1331,-139093824,1992126080,26.399999999999977,166,88,10680.95,8.05,0 days 00:22:11
1332,-139094176,1992125312,26.600000000000023,165,88,10688.8,8.064,0 days 00:22:12
1333,-139094560,1992124416,26.600000000000023,166,88,10696.85,8.08,0 days 00:22:13
1334,-139094976,1992123648,26.600000000000023,165,87,10705.05,8.087,0 days 00:22:14
1335,-139095392,1992123008,26.600000000000023,166,88,10712.88,8.09,0 days 00:22:15
1336,-139095856,1992122240,26.600000000000023,165,89,10721.29,8.075,0 days 00:22:16
1337,-139096336,1992121472,26.799999999999955,165,89,10729.23,8.065,0 days 00:22:17
1338,-139096960,1992120832,26.799999999999955,165,89,10737.6,8.091,0 days 00:22:18
1339,-139097664,1992120192,27.0,163,90,10745.45,8.08,0 days 00:22:19
1340,-139098496,1992120064,27.0,167,90,10753.82,8.056,0 days 00:22:20
1341,-139099296,1992119680,27.200000000000045,208,91,10761.6,8.071,0 days 00:22:21
1342,-139100192,1992119680,27.200000000000045,209,90,10770.07,8.085,0 days 00:22:22
1343,-139101024,1992119296,27.399999999999977,213,90,10777.88,8.064,0 days 00:22:23
1344,-139101648,1992118784,27.600000000000023,207,90,10785.61,8.03,0 days 00:22:24
1345,-139102064,1992118016,27.600000000000023,211,91,10793.83,8.061,0 days 00:22:25
1346,-139102320,1992117120,27.600000000000023,209,90,10802.05,8.127,0 days 00:22:26
1347,-139102480,1992116352,27.799999999999955,211,90,10810.15,8.201,0 days 00:22:27
1348,-139102576,1992115456,27.799999999999955,210,89,10818.4,8.281,0 days 00:22:28
1349,-139102592,1992114560,27.799999999999955,210,89,10826.37,8.354,0 days 00:22:29
1350,-139102560,1992113664,27.799999999999955,209,88,10834.83,8.428,0 days 00:22:30
1351,-139102448,1992112768,27.799999999999955,207,89,10843.51,8.492,0 days 00:22:31
1352,-139102224,1992111872,28.0,212,88,10852.06,8.543,0 days 00:22:32
1353,-139101792,1992110976,28.0,209,87,10860.81,8.603,0 days 00:22:33
1354,-139101184,1992110208,28.0,212,87,10869.21,8.692,0 days 00:22:34
1355,-139100448,1992109696,28.0,210,88,10878.04,8.781,0 days 00:22:35
1356,-139099680,1992109184,28.0,210,87,10886.9,8.828,0 days 00:22:36
1357,-139098896,1992108544,28.0,211,87,10895.6,8.821,0 days 00:22:37
1358,-139098160,1992108032,28.200000000000045,211,87,10904.14,8.749,0 days 00:22:38
1359,-139097440,1992107264,28.399999999999977,209,87,10912.97,8.603,0 days 00:22:39
1360,-139096768,1992106752,28.600000000000023,226,87,10921.39,8.419,0 days 00:22:40
1361,-139096112,1992106240,29.0,253,87,10929.78,8.254,0 days 00:22:41
1362,-139095424,1992105472,29.200000000000045,249,86,10938.33,8.088,0 days 00:22:42
1363,-139094832,1992104960,29.600000000000023,252,86,10945.91,7.93,0 days 00:22:43
1364,-139094208,1992104448,29.799999999999955,252,86,10953.8,7.772,0 days 00:22:44
1365,-139093568,1992103808,30.200000000000045,251,86,10961.61,7.62,0 days 00:22:45
1366,-139092976,1992103296,30.399999999999977,252,86,10969.09,7.488,0 days 00:22:46
1367,-139092368,1992102784,30.799999999999955,250,87,10976.52,7.378,0 days 00:22:47
1368,-139091760,1992102272,31.0,253,86,10983.8,7.317,0 days 00:22:48
1369,-139091104,1992101632,31.200000000000045,250,87,10991.31,7.313,0 days 00:22:49
1370,-139090416,1992101248,31.399999999999977,250,87,10998.47,7.345,0 days 00:22:50
1371,-139089616,1992101120,31.600000000000023,249,87,11006.17,7.332,0 days 00:22:51
1372,-139088848,1992101248,31.799999999999955,252,87,11013.3,7.256,0 days 00:22:52
1373,-139088112,1992101504,32.200000000000045,246,88,11020.75,7.17,0 days 00:22:53
1374,-139087568,1992102016,32.39999999999998,248,88,11027.63,7.074,0 days 00:22:54
1375,-139087232,1992102784,32.799999999999955,248,87,11034.68,7.019,0 days 00:22:55
1376,-139087008,1992103424,33.0,252,87,11041.6,7.036,0 days 00:22:56
1377,-139086784,1992104192,33.200000000000045,250,86,11048.86,7.056,0 days 00:22:57
1378,-139086416,1992104960,33.39999999999998,252,85,11055.94,7.048,0 days 00:22:58
1379,-139085968,1992105472,33.60000000000002,249,85,11062.81,7.01,0 days 00:22:59
1380,-139085424,1992105984,33.799999999999955,147,84,11069.62,6.908,0 days 00:23:00
1381,-139084832,1992106368,34.200000000000045,107,84,11076.39,6.626,0 days 00:23:01
1382,-139084240,1992106752,34.39999999999998,104,86,11082.92,6.335,0 days 00:23:02
1383,-139083600,1992107136,34.60000000000002,102,89,11089.25,6.047,0 days 00:23:03
1384,-139082992,1992107264,34.799999999999955,104,92,11095.12,5.774,0 days 00:23:04
1385,-139082384,1992107264,35.0,105,92,11100.82,5.51,0 days 00:23:05
1386,-139081824,1992107520,35.200000000000045,105,89,11106.09,5.287,0 days 00:23:06
1387,-139081248,1992107520,35.39999999999998,104,90,11111.42,5.08,0 days 00:23:07
1388,-139080736,1992107648,35.60000000000002,106,89,11116.2,4.918,0 days 00:23:08
1389,-139080192,1992107648,35.799999999999955,105,90,11121.22,4.81,0 days 00:23:09
1390,-139079696,1992107648,35.799999999999955,106,89,11125.85,4.808,0 days 00:23:10
1391,-139079152,1992107520,35.799999999999955,104,90,11130.9,4.882,0 days 00:23:11
1392,-139078656,1992107520,36.0,106,91,11135.69,4.967,0 days 00:23:12
1393,-139078192,1992107136,36.0,105,89,11140.6,5.005,0 days 00:23:13
1394,-139077776,1992106752,36.0,104,90,11145.77,5.004,0 days 00:23:14
1395,-139077472,1992106368,36.200000000000045,105,90,11150.6,4.999,0 days 00:23:15
1396,-139077216,1992105856,36.200000000000045,105,88,11155.92,4.974,0 days 00:23:16
1397,-139077104,1992105344,36.39999999999998,105,87,11160.67,4.912,0 days 00:23:17
1398,-139077104,1992104704,36.60000000000002,105,88,11165.64,4.832,0 days 00:23:18
1399,-139077232,1992104192,36.60000000000002,108,87,11170.39,4.76,0 days 00:23:19
1400,-139077424,1992103808,36.79999999999996,105,87,11174.93,4.648,0 days 00:23:20
1401,-139077696,1992103424,37.0,106,87,11179.52,4.482,0 days 00:23:21
1402,-139078016,1992103168,37.200000000000045,104,88,11183.97,4.269,0 days 00:23:22
1403,-139078352,1992102784,37.39999999999998,106,89,11188.02,3.995,0 days 00:23:23
1404,-139078688,1992102528,37.60000000000002,104,89,11191.86,3.703,0 days 00:23:24
1405,-139078992,1992102272,37.79999999999996,106,88,11195.56,3.419,0 days 00:23:25
1406,-139079280,1992102016,38.0,105,88,11198.84,3.186,0 days 00:23:26
1407,-139079520,1992101888,38.200000000000045,105,88,11201.82,3.006,0 days 00:23:27
1408,-139079744,1992101632,38.39999999999998,106,87,11204.86,2.881,0 days 00:23:28
1409,-139079920,1992101248,38.60000000000002,105,87,11207.73,2.838,0 days 00:23:29
1410,-139080032,1992101120,38.60000000000002,106,89,11210.63,2.984,0 days 00:23:30
1411,-139080032,1992100736,38.39999999999998,104,89,11213.76,3.562,0 days 00:23:31
1412,-139079920,1992100224,38.200000000000045,105,89,11218.02,4.455,0 days 00:23:32
1413,-139079712,1992099840,37.79999999999996,104,89,11222.76,5.259,0 days 00:23:33
1414,-139079456,1992099328,37.60000000000002,106,89,11228.33,5.987,0 days 00:23:34
1415,-139079152,1992098560,37.200000000000045,105,89,11234.55,6.56,0 days 00:23:35
1416,-139078912,1992098048,37.0,105,88,11241.35,6.907,0 days 00:23:36
1417,-139078800,1992097152,37.200000000000045,105,89,11248.54,6.91,0 days 00:23:37
1418,-139078848,1992096384,37.39999999999998,105,89,11255.13,6.613,0 days 00:23:38
1419,-139078960,1992095872,37.79999999999996,105,89,11261.44,6.154,0 days 00:23:39
1420,-139079088,1992095104,38.200000000000045,105,88,11267.29,5.626,0 days 00:23:40
1421,-139079184,1992094592,38.60000000000002,103,89,11272.68,5.074,0 days 00:23:41
1422,-139079248,1992094080,38.79999999999996,106,89,11277.55,4.55,0 days 00:23:42
1423,-139079232,1992093440,39.200000000000045,105,88,11281.83,4.127,0 days 00:23:43
1424,-139079056,1992093056,39.39999999999998,105,87,11285.96,3.883,0 days 00:23:44
1425,-139078848,1992092800,39.39999999999998,104,88,11289.88,4.019,0 days 00:23:45
1426,-139078608,1992092416,39.39999999999998,105,88,11293.81,4.366,0 days 00:23:46
1427,-139078272,1992092032,39.200000000000045,104,89,11298.56,4.88,0 days 00:23:47
1428,-139077856,1992091648,39.0,105,88,11303.72,5.421,0 days 00:23:48
1429,-139077312,1992091264,38.79999999999996,105,88,11309.76,5.944,0 days 00:23:49
1430,-139076752,1992090880,38.60000000000002,106,87,11315.65,6.304,0 days 00:23:50
1431,-139076080,1992090752,38.39999999999998,106,86,11322.16,6.519,0 days 00:23:51
1432,-139075440,1992090496,38.60000000000002,105,87,11328.38,6.56,0 days 00:23:52
1433,-139074736,1992090496,38.60000000000002,105,86,11335.0,6.441,0 days 00:23:53
1434,-139074064,1992090368,38.79999999999996,105,87,11341.25,6.223,0 days 00:23:54
1435,-139073392,1992090496,39.0,104,87,11347.46,5.96,0 days 00:23:55
1436,-139072784,1992090496,39.39999999999998,105,87,11353.17,5.693,0 days 00:23:56
1437,-139072160,1992090496,39.60000000000002,106,87,11358.87,5.415,0 days 00:23:57
1438,-139071616,1992090752,39.79999999999996,104,87,11364.01,5.161,0 days 00:23:58
1439,-139071040,1992090752,40.0,106,86,11369.26,4.906,0 days 00:23:59
1440,-139070528,1992090752,40.200000000000045,105,86,11374.09,4.676,0 days 00:24:00
1441,-139070032,1992090880,40.39999999999998,106,87,11378.73,4.465,0 days 00:24:01
1442,-139069600,1992090880,40.60000000000002,105,86,11382.79,4.293,0 days 00:24:02
1443,-139069152,1992091136,40.79999999999996,104,86,11387.0,4.127,0 days 00:24:03
1444,-139068704,1992091136,40.79999999999996,105,87,11391.18,3.98,0 days 00:24:04
1445,-139068288,1992091136,41.0,106,87,11394.97,3.866,0 days 00:24:05
1446,-139067888,1992091264,41.200000000000045,105,86,11398.86,3.777,0 days 00:24:06
1447,-139067472,1992091264,41.200000000000045,105,87,11402.6,3.712,0 days 00:24:07
1448,-139067088,1992091264,41.39999999999998,105,87,11406.25,3.671,0 days 00:24:08
1449,-139066672,1992091264,41.60000000000002,106,86,11409.98,3.659,0 days 00:24:09
1450,-139066288,1992091264,41.60000000000002,103,86,11413.66,3.68,0 days 00:24:10
1451,-139065888,1992091264,41.79999999999996,106,86,11417.45,3.748,0 days 00:24:11
1452,-139065488,1992091264,41.79999999999996,106,86,11421.16,3.863,0 days 00:24:12
1453,-139065040,1992091136,41.79999999999996,105,88,11425.33,4.072,0 days 00:24:13
1454,-139064624,1992090880,41.79999999999996,105,88,11429.47,4.358,0 days 00:24:14
1455,-139064192,1992090752,41.60000000000002,105,89,11433.83,4.736,0 days 00:24:15
1456,-139063712,1992090496,41.39999999999998,106,88,11438.81,5.233,0 days 00:24:16
1457,-139063232,1992090240,41.200000000000045,103,89,11444.32,5.823,0 days 00:24:17
1458,-139062736,1992089856,40.79999999999996,105,90,11450.58,6.501,0 days 00:24:18
1459,-139062256,1992089088,40.39999999999998,105,88,11457.79,7.219,0 days 00:24:19
1460,-139061824,1992088320,40.0,105,88,11465.14,7.794,0 days 00:24:20
1461,-139061424,1992087680,39.60000000000002,108,88,11473.08,8.146,0 days 00:24:21
1462,-139061104,1992086912,39.79999999999996,105,90,11481.01,8.101,0 days 00:24:22
1463,-139060960,1992086016,40.0,104,91,11488.94,7.728,0 days 00:24:23
